fields,supports,top100,top200,diff
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
acaCol2017 > 5.55,"['0.54', '0.35']",0.54,0.35,0.19000000000000006
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
cit2016 > 107650.00,"['0.54', '0.06']",0.54,0.06,0.48000000000000004
pubTJP2016 > 43.85,"['0.55', '0.23']",0.55,0.23,0.32000000000000006
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
authors2017 > 7050.50,"['0.57', '0.14']",0.57,0.14,0.42999999999999994
pubTCP2018 <= 19.45,"['0.27', '0.58']",0.27,0.58,-0.30999999999999994
pubTCP2018 <= 19.45,"['0.27', '0.58']",0.27,0.58,-0.30999999999999994
pubTCP2018 <= 19.45,"['0.27', '0.58']",0.27,0.58,-0.30999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2016 > 6535.50,"['0.59', '0.16']",0.59,0.16,0.42999999999999994
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
authors2018 > 6722.50,"['0.61', '0.18']",0.61,0.18,0.43
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
fwCitImp2016 > 1.94,"['0.62', '0.34']",0.62,0.34,0.27999999999999997
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
citPA2017 > 10.10,"['0.62', '0.29']",0.62,0.29,0.33
citPA2016 <= 14.79,"['0.29', '0.62']",0.29,0.62,-0.33
acaCol2017 <= 5.55,"['0.46', '0.65']",0.46,0.65,-0.19
fwCitImp2016 <= 1.94,"['0.38', '0.66']",0.38,0.66,-0.28
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
citPA2017 <= 10.10,"['0.38', '0.71']",0.38,0.71,-0.32999999999999996
citPA2016 > 14.79,"['0.71', '0.38']",0.71,0.38,0.32999999999999996
pubTCP2018 > 19.45,"['0.73', '0.42']",0.73,0.42,0.31
pubTCP2018 > 19.45,"['0.73', '0.42']",0.73,0.42,0.31
pubTCP2018 > 19.45,"['0.73', '0.42']",0.73,0.42,0.31
citPP2018 > 4.05,"['0.76', '0.50']",0.76,0.5,0.26
citPP2018 > 4.05,"['0.76', '0.50']",0.76,0.5,0.26
citPP2018 > 4.05,"['0.76', '0.50']",0.76,0.5,0.26
pubTJP2016 <= 43.85,"['0.45', '0.77']",0.45,0.77,-0.32
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
pubTJP2018 > 38.70,"['0.82', '0.49']",0.82,0.49,0.32999999999999996
authors2018 <= 6722.50,"['0.39', '0.82']",0.39,0.82,-0.42999999999999994
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
authors2016 <= 6535.50,"['0.41', '0.84']",0.41,0.84,-0.43
